report_period,article_sku,quantity,unit_price,amount,freight
2025-02,ART-0058,15,40.22,603.3,17.95
2025-02,ART-0059,24,10.43,250.32,8.32
2025-02,ART-0060,30,10.24,307.2,9.07
2025-02,ART-0061,7,19.31,135.17,4.6
2025-02,ART-0062,9,20.3,182.7,5.83
2025-02,ART-0063,14,15.71,219.94,5.79
2025-02,ART-0064,18,12.47,224.46,6.25
2025-02,ART-0065,12,32.94,395.28,10.86
2025-02,ART-0066,4,37.17,148.68,3.78
2025-02,ART-0067,12,13.73,164.76,5.45
2025-02,ART-0068,16,72.59,1161.44,38.55
2025-02,ART-0069,13,15.4,200.2,6.7
2025-02,ART-0070,10,43.71,437.1,15.19
2025-02,ART-0071,13,7.17,93.21,2.59
2025-02,ART-0073,10,19.11,191.1,6.59
2025-02,ART-0074,9,22.61,203.49,6.26
2025-02,ART-0075,5,40.83,204.15,6.6
2025-02,ART-0076,13,13.1,170.3,5.3
2025-02,ART-0077,6,14.74,88.44,2.5
2025-02,ART-0078,28,19.77,553.56,17.51
2025-02,ART-0079,5,13.45,67.25,2.16
2025-02,ART-0080,21,37.27,782.67,26.31
2025-02,ART-0081,4,14.51,58.04,1.46
2025-02,ART-0082,19,50.36,956.84,29.97
2025-02,ART-0084,13,15.77,205.01,5.56
2025-02,ART-0085,25,50.7,1267.5,32.43
2025-02,ART-0086,23,24.43,561.89,14.33
2025-02,ART-0087,5,28.06,140.3,4.83
2025-02,ART-0088,50,21.39,1069.5,35.17
2025-02,ART-0090,12,23.04,276.48,8.7
2025-02,ART-0091,38,20.15,765.7,19.88
2025-02,ART-0092,30,30.98,929.4,31.01
2025-02,ART-0093,9,13.84,124.56,4.02
2025-02,ART-0094,10,11.49,114.9,3.14
2025-02,ART-0095,23,13.51,310.73,8.78
2025-02,ART-0097,40,30.82,1232.8,44.31
2025-02,ART-0098,3,23.98,71.94,2.39
2025-02,ART-0099,4,24.39,97.56,3.34
2025-02,ART-0100,14,9.59,134.26,4.05
2025-02,ART-0101,16,23.14,370.24,12.59
2025-02,ART-0102,19,22.19,421.61,11.17
2025-02,ART-0103,11,14.07,154.77,4.42
2025-02,ART-0104,11,21.57,237.27,9.12
2025-02,ART-0105,8,7.19,57.52,1.75
2025-02,ART-0106,40,35.77,1430.8,48.98
2025-02,ART-0107,28,33.27,931.56,38.68
2025-02,ART-0109,14,20.1,281.4,8.95
2025-02,ART-0110,22,11.49,252.78,8.02
2025-02,ART-0111,13,27.8,361.4,10.7
2025-02,ART-0113,19,16.88,320.72,10.66
2025-02,ART-0114,7,25.74,180.18,4.83
2025-02,ART-0115,8,19.09,152.72,4.49
2025-02,ART-0116,16,13.18,210.88,5.12
2025-02,ART-0117,30,37.41,1122.3,33.21
2025-02,ART-0118,10,15.5,155.0,5.47
2025-02,ART-0119,7,34.67,242.69,6.35
2025-02,ART-0122,13,22.86,297.18,8.6
2025-02,ART-0123,7,17.85,124.95,3.54
2025-02,ART-0126,14,17.78,248.92,8.53
2025-02,ART-0127,11,18.56,204.16,6.27
2025-02,ART-0128,9,9.64,86.76,2.71
2025-02,ART-0129,18,36.33,653.94,20.8
2025-02,ART-0130,9,50.3,452.7,14.64
2025-02,ART-0131,6,34.06,204.36,6.88
2025-02,ART-0132,8,31.14,249.12,6.49
2025-02,ART-0134,6,17.23,103.38,3.5
2025-02,ART-0135,17,12.98,220.66,6.93
2025-02,ART-0136,13,24.59,319.67,9.6
2025-02,ART-0137,7,20.95,146.65,5.07
2025-02,ART-0139,22,16.14,355.08,8.24
2025-02,ART-0141,2,18.78,37.56,0.97
2025-02,ART-0142,5,23.13,115.65,4.02
2025-02,ART-0143,10,19.13,191.3,6.39
2025-02,ART-0144,18,19.17,345.06,13.48
2025-02,ART-0146,5,11.72,58.6,1.82
2025-02,ART-0147,9,25.65,230.85,6.55
2025-02,ART-0149,8,16.43,131.44,4.09
2025-03,ART-0000,7,23.25,162.75,5.2
2025-03,ART-0001,20,33.32,666.4,20.02
2025-03,ART-0002,15,27.92,418.8,12.88
2025-03,ART-0003,6,17.74,106.44,2.97
2025-03,ART-0004,5,21.91,109.55,3.47
2025-03,ART-0005,5,22.8,114.0,4.2
2025-03,ART-0006,12,27.26,327.12,10.97
2025-03,ART-0007,8,21.44,171.52,4.46
2025-03,ART-0008,6,10.17,61.02,2.05
2025-03,ART-0009,10,28.65,286.5,8.55
2025-03,ART-0010,17,37.36,635.12,17.16
2025-03,ART-0011,21,25.64,538.44,17.24
2025-03,ART-0012,20,15.69,313.8,10.59
2025-03,ART-0013,3,26.45,79.35,2.48
2025-03,ART-0015,25,27.83,695.75,23.8
2025-03,ART-0016,14,43.08,603.12,20.13
2025-03,ART-0017,6,23.88,143.28,4.2
2025-03,ART-0018,18,8.46,152.28,4.09
2025-03,ART-0020,15,29.06,435.9,10.89
2025-03,ART-0021,10,36.61,366.1,15.51
2025-03,ART-0022,40,13.7,548.0,16.06
2025-03,ART-0024,10,30.96,309.6,11.12
2025-03,ART-0025,5,25.55,127.75,4.6
2025-03,ART-0027,13,12.92,167.96,4.17
2025-03,ART-0028,33,27.35,902.55,22.96
2025-03,ART-0029,13,42.16,548.08,14.1
2025-03,ART-0030,4,45.43,181.72,5.14
2025-03,ART-0031,35,16.7,584.5,18.3
2025-03,ART-0032,13,34.51,448.63,15.3
2025-03,ART-0033,15,20.72,310.8,10.23
2025-03,ART-0034,4,9.95,39.8,1.22
2025-03,ART-0035,10,19.67,196.7,5.93
2025-03,ART-0036,15,28.49,427.35,13.27
2025-03,ART-0037,19,23.88,453.72,13.07
2025-03,ART-0038,7,40.97,286.79,10.13
2025-03,ART-0039,10,36.81,368.1,13.1
2025-03,ART-0040,6,13.75,82.5,2.35
2025-03,ART-0042,4,31.79,127.16,3.47
2025-03,ART-0043,5,16.82,84.1,2.03
2025-03,ART-0044,55,11.6,638.0,19.22
2025-03,ART-0046,11,23.92,263.12,9.96
2025-03,ART-0047,6,24.1,144.6,4.37
2025-03,ART-0048,20,14.55,291.0,11.33
2025-03,ART-0049,5,42.59,212.95,6.4
2025-03,ART-0050,6,32.74,196.44,6.28
2025-03,ART-0051,16,7.3,116.8,3.14
2025-03,ART-0052,5,20.95,104.75,3.44
2025-03,ART-0053,35,14.98,524.3,16.83
2025-03,ART-0054,15,16.07,241.05,9.64
2025-03,ART-0055,16,15.39,246.24,7.77
2025-03,ART-0056,14,28.49,398.86,10.04
2025-03,ART-0057,35,24.02,840.7,28.94
2025-03,ART-0058,12,39.86,478.32,14.69
2025-03,ART-0059,12,10.44,125.28,3.69
2025-03,ART-0060,31,10.25,317.75,9.63
2025-03,ART-0061,8,19.28,154.24,3.9
2025-03,ART-0063,12,15.71,188.52,7.37
2025-03,ART-0064,15,12.68,190.2,7.46
2025-03,ART-0065,12,32.88,394.56,13.61
2025-03,ART-0066,4,36.85,147.4,3.32
2025-03,ART-0067,15,13.74,206.1,6.14
2025-03,ART-0068,18,73.12,1316.16,42.45
2025-03,ART-0069,13,15.09,196.17,4.52
2025-03,ART-0070,9,42.99,386.91,12.97
2025-03,ART-0072,11,23.48,258.28,8.25
2025-03,ART-0073,10,19.21,192.1,5.78
2025-03,ART-0074,9,22.85,205.65,6.19
2025-03,ART-0076,9,13.25,119.25,3.52
2025-03,ART-0077,6,14.73,88.38,3.42
2025-03,ART-0078,20,20.1,402.0,10.21
2025-03,ART-0079,6,13.77,82.62,2.25
2025-03,ART-0081,4,14.2,56.8,1.33
2025-03,ART-0082,17,49.47,840.99,25.14
2025-03,ART-0083,18,18.14,326.52,11.43
2025-03,ART-0084,21,15.66,328.86,10.65
2025-03,ART-0085,30,50.45,1513.5,44.55
2025-03,ART-0088,23,21.37,491.51,16.37
2025-03,ART-0089,8,39.22,313.76,9.5
2025-03,ART-0090,21,22.68,476.28,15.41
2025-03,ART-0091,20,20.37,407.4,15.16
2025-03,ART-0092,24,31.16,747.84,20.39
2025-03,ART-0093,8,13.84,110.72,3.02
2025-03,ART-0094,13,11.51,149.63,4.46
2025-03,ART-0095,17,13.71,233.07,6.17
2025-03,ART-0099,3,24.48,73.44,2.08
2025-03,ART-0100,7,9.73,68.11,1.98
2025-03,ART-0101,15,22.47,337.05,12.28
2025-03,ART-0102,13,22.51,292.63,7.38
2025-03,ART-0103,17,14.06,239.02,6.68
2025-03,ART-0105,9,7.15,64.35,2.03
2025-03,ART-0106,20,35.62,712.4,21.19
2025-03,ART-0107,18,33.42,601.56,19.23
2025-03,ART-0108,6,19.15,114.9,3.97
2025-03,ART-0109,5,20.21,101.05,3.16
2025-03,ART-0110,24,11.58,277.92,8.85
2025-03,ART-0111,15,27.8,417.0,12.85
2025-03,ART-0112,5,17.92,89.6,2.4
2025-03,ART-0113,43,17.26,742.18,25.82
2025-03,ART-0114,5,25.37,126.85,3.73
2025-03,ART-0115,6,19.16,114.96,4.12
2025-03,ART-0116,13,13.0,169.0,5.96
2025-03,ART-0117,29,37.1,1075.9,32.07
2025-03,ART-0118,9,15.72,141.48,3.3
2025-03,ART-0119,5,34.57,172.85,6.08
2025-03,ART-0120,15,10.62,159.3,5.24
2025-03,ART-0121,19,11.6,220.4,7.16
2025-03,ART-0122,11,23.23,255.53,7.16
2025-03,ART-0123,7,17.96,125.72,3.47
2025-03,ART-0124,15,11.51,172.65,4.88
2025-03,ART-0125,33,14.32,472.56,12.23
2025-03,ART-0126,12,17.95,215.4,6.0
2025-03,ART-0127,11,19.05,209.55,6.44
2025-03,ART-0128,10,9.66,96.6,2.95
2025-03,ART-0129,10,36.51,365.1,12.11
2025-03,ART-0130,7,49.53,346.71,11.29
2025-03,ART-0131,7,34.18,239.26,8.05
2025-03,ART-0132,8,30.61,244.88,6.85
2025-03,ART-0133,8,13.21,105.68,3.03
2025-03,ART-0134,5,17.08,85.4,2.33
2025-03,ART-0135,19,13.12,249.28,6.5
2025-03,ART-0136,18,24.38,438.84,16.13
2025-03,ART-0137,5,20.98,104.9,3.41
2025-03,ART-0138,11,16.11,177.21,5.5
2025-03,ART-0139,18,16.27,292.86,9.92
2025-03,ART-0140,4,19.04,76.16,2.1
2025-03,ART-0141,5,18.55,92.75,3.03
2025-03,ART-0143,8,19.19,153.52,4.32
2025-03,ART-0144,9,19.35,174.15,6.01
2025-03,ART-0145,16,23.94,383.04,13.07
2025-03,ART-0147,11,26.28,289.08,9.67
2025-03,ART-0148,28,28.5,798.0,23.05
2025-03,ART-0149,12,16.64,199.68,6.65
2025-04,ART-0000,7,23.16,162.12,4.96
2025-04,ART-0001,10,33.79,337.9,12.81
2025-04,ART-0002,15,28.06,420.9,16.28
2025-04,ART-0003,5,18.1,90.5,2.91
2025-04,ART-0004,6,22.04,132.24,4.21
2025-04,ART-0005,8,23.17,185.36,7.14
2025-04,ART-0007,7,21.97,153.79,4.76
2025-04,ART-0008,7,10.3,72.1,3.07
2025-04,ART-0009,6,28.5,171.0,4.72
2025-04,ART-0012,16,16.15,258.4,6.85
2025-04,ART-0013,4,25.98,103.92,3.52
2025-04,ART-0014,9,25.98,233.82,5.09
2025-04,ART-0015,20,28.61,572.2,17.36
2025-04,ART-0016,5,42.73,213.65,7.63
2025-04,ART-0018,20,8.52,170.4,4.76
2025-04,ART-0019,14,15.16,212.24,6.91
2025-04,ART-0020,12,29.26,351.12,11.04
2025-04,ART-0021,11,36.86,405.46,12.33
2025-04,ART-0022,33,13.5,445.5,11.77
2025-04,ART-0023,9,16.17,145.53,5.89
2025-04,ART-0025,4,25.35,101.4,3.04
2025-04,ART-0026,22,16.17,355.74,13.28
2025-04,ART-0027,9,13.06,117.54,4.01
2025-04,ART-0029,20,42.78,855.6,31.6
2025-04,ART-0030,3,45.88,137.64,3.33
2025-04,ART-0031,33,17.13,565.29,16.48
2025-04,ART-0032,17,34.8,591.6,17.96
2025-04,ART-0033,12,20.85,250.2,6.85
2025-04,ART-0035,11,20.28,223.08,5.69
2025-04,ART-0036,17,28.09,477.53,13.77
2025-04,ART-0037,22,23.06,507.32,17.42
2025-04,ART-0038,6,41.23,247.38,7.69
2025-04,ART-0039,8,36.99,295.92,6.23
2025-04,ART-0040,9,13.68,123.12,4.28
2025-04,ART-0041,47,16.43,772.21,16.53
2025-04,ART-0042,4,31.47,125.88,3.98
2025-04,ART-0043,5,16.91,84.55,2.55
2025-04,ART-0045,5,14.24,71.2,2.13
2025-04,ART-0046,11,23.77,261.47,6.43
2025-04,ART-0047,6,24.34,146.04,4.03
2025-04,ART-0049,5,42.44,212.2,6.18
2025-04,ART-0050,11,32.24,354.64,9.57
2025-04,ART-0051,17,7.33,124.61,4.22
2025-04,ART-0052,3,21.44,64.32,1.83
2025-04,ART-0053,33,15.2,501.6,16.89
2025-04,ART-0054,11,15.71,172.81,4.77
2025-04,ART-0055,10,15.58,155.8,5.2
2025-04,ART-0056,21,28.51,598.71,21.3
2025-04,ART-0057,28,23.92,669.76,23.37
2025-04,ART-0058,12,39.88,478.56,13.73
2025-04,ART-0059,13,10.34,134.42,5.72
2025-04,ART-0061,6,19.45,116.7,3.62
2025-04,ART-0062,4,20.56,82.24,2.86
2025-04,ART-0064,15,12.62,189.3,5.58
2025-04,ART-0065,18,32.29,581.22,18.68
2025-04,ART-0066,4,37.95,151.8,4.6
2025-04,ART-0067,9,13.83,124.47,4.62
2025-04,ART-0068,11,72.68,799.48,25.33
2025-04,ART-0069,12,15.21,182.52,5.16
2025-04,ART-0070,5,43.33,216.65,6.39
2025-04,ART-0072,17,23.69,402.73,13.41
2025-04,ART-0074,4,22.42,89.68,2.95
2025-04,ART-0075,7,40.73,285.11,11.54
2025-04,ART-0076,7,13.25,92.75,2.96
2025-04,ART-0077,5,14.68,73.4,2.23
2025-04,ART-0078,12,19.87,238.44,7.33
2025-04,ART-0079,4,13.91,55.64,1.59
2025-04,ART-0080,17,37.26,633.42,19.14
2025-04,ART-0081,5,14.17,70.85,2.3
2025-04,ART-0082,16,49.86,797.76,26.77
2025-04,ART-0083,16,18.13,290.08,10.07
2025-04,ART-0086,19,24.73,469.87,15.31
2025-04,ART-0087,2,28.31,56.62,1.86
2025-04,ART-0088,14,21.5,301.0,8.68
2025-04,ART-0089,10,38.81,388.1,11.89
2025-04,ART-0090,8,22.3,178.4,6.14
2025-04,ART-0091,33,20.28,669.24,20.15
2025-04,ART-0092,24,31.34,752.16,22.92
2025-04,ART-0093,5,13.86,69.3,2.34
2025-04,ART-0094,12,11.14,133.68,4.36
2025-04,ART-0095,11,13.45,147.95,4.84
2025-04,ART-0098,4,23.77,95.08,3.17
2025-04,ART-0100,8,9.78,78.24,1.95
2025-04,ART-0101,23,22.34,513.82,17.71
2025-04,ART-0102,19,22.5,427.5,15.48
2025-04,ART-0103,15,13.75,206.25,6.89
2025-04,ART-0104,8,22.11,176.88,5.21
2025-04,ART-0105,13,7.17,93.21,2.4
2025-04,ART-0106,24,36.07,865.68,23.34
2025-04,ART-0107,15,33.06,495.9,15.23
2025-04,ART-0108,8,19.05,152.4,4.69
2025-04,ART-0109,5,20.31,101.55,3.98
2025-04,ART-0110,23,11.58,266.34,8.3
2025-04,ART-0111,14,27.7,387.8,13.07
2025-04,ART-0112,4,17.94,71.76,2.23
2025-04,ART-0113,23,17.05,392.15,11.07
2025-04,ART-0116,9,13.03,117.27,3.62
2025-04,ART-0117,43,37.26,1602.18,50.83
2025-04,ART-0118,7,15.69,109.83,4.41
2025-04,ART-0119,6,34.75,208.5,5.04
2025-04,ART-0120,23,10.6,243.8,6.46
2025-04,ART-0122,12,23.22,278.64,10.3
2025-04,ART-0123,9,18.06,162.54,5.77
2025-04,ART-0125,29,14.49,420.21,14.16
2025-04,ART-0127,11,18.84,207.24,6.22
2025-04,ART-0128,9,9.78,88.02,2.99
2025-04,ART-0129,12,36.39,436.68,12.97
2025-04,ART-0130,8,49.64,397.12,10.91
2025-04,ART-0131,6,34.02,204.12,5.22
2025-04,ART-0132,8,31.03,248.24,7.99
2025-04,ART-0133,9,13.21,118.89,3.91
2025-04,ART-0135,17,13.14,223.38,6.67
2025-04,ART-0136,21,24.03,504.63,18.9
2025-04,ART-0137,9,21.24,191.16,6.25
2025-04,ART-0138,12,15.85,190.2,4.43
2025-04,ART-0139,20,15.99,319.8,7.25
2025-04,ART-0140,4,19.17,76.68,2.15
2025-04,ART-0142,5,23.34,116.7,2.99
2025-04,ART-0143,10,18.87,188.7,5.52
2025-04,ART-0144,7,19.24,134.68,3.86
2025-04,ART-0145,17,24.32,413.44,12.62
2025-04,ART-0146,5,11.44,57.2,1.52
2025-04,ART-0148,38,28.13,1068.94,37.99
2025-04,ART-0149,11,16.82,185.02,4.73
2025-05,ART-0000,12,23.59,283.08,9.92
2025-05,ART-0001,17,33.96,577.32,18.1
2025-05,ART-0002,12,28.64,343.68,13.38
2025-05,ART-0003,4,18.0,72.0,1.82
2025-05,ART-0004,7,21.64,151.48,5.42
2025-05,ART-0005,5,22.44,112.2,4.15
2025-05,ART-0006,16,26.74,427.84,17.29
2025-05,ART-0007,7,21.91,153.37,5.21
2025-05,ART-0009,9,28.89,260.01,8.59
2025-05,ART-0010,17,36.62,622.54,19.37
2025-05,ART-0012,14,15.54,217.56,5.81
2025-05,ART-0014,10,26.13,261.3,8.1
2025-05,ART-0015,27,28.23,762.21,27.86
2025-05,ART-0016,6,42.97,257.82,8.18
2025-05,ART-0017,9,24.01,216.09,7.86
2025-05,ART-0019,25,15.4,385.0,10.92
2025-05,ART-0020,22,29.31,644.82,20.46
2025-05,ART-0023,11,16.13,177.43,4.49
2025-05,ART-0024,8,32.08,256.64,7.46
2025-05,ART-0025,7,25.31,177.17,5.99
2025-05,ART-0026,19,16.01,304.19,9.98
2025-05,ART-0028,41,27.86,1142.26,41.25
2025-05,ART-0031,34,16.91,574.94,18.59
2025-05,ART-0032,12,35.0,420.0,12.63
2025-05,ART-0033,13,21.17,275.21,7.96
2025-05,ART-0034,3,9.96,29.88,1.11
2025-05,ART-0035,6,19.45,116.7,3.51
2025-05,ART-0036,12,28.19,338.28,9.93
2025-05,ART-0037,16,23.54,376.64,12.13
2025-05,ART-0038,8,40.64,325.12,7.38
2025-05,ART-0040,7,13.85,96.95,2.38
2025-05,ART-0042,3,31.36,94.08,2.7
2025-05,ART-0043,6,16.87,101.22,3.36
2025-05,ART-0044,38,11.53,438.14,9.12
2025-05,ART-0045,5,14.36,71.8,2.14
2025-05,ART-0046,10,23.65,236.5,7.3
2025-05,ART-0047,5,24.64,123.2,4.93
2025-05,ART-0048,24,14.54,348.96,9.34
2025-05,ART-0049,4,42.11,168.44,5.52
2025-05,ART-0051,17,7.31,124.27,3.48
2025-05,ART-0052,4,21.27,85.08,2.81
2025-05,ART-0053,31,15.47,479.57,16.64
2025-05,ART-0054,12,15.99,191.88,4.74
2025-05,ART-0056,19,29.09,552.71,15.73
2025-05,ART-0057,26,24.21,629.46,19.63
2025-05,ART-0058,10,40.26,402.6,15.77
2025-05,ART-0059,11,10.46,115.06,3.74
2025-05,ART-0060,28,10.31,288.68,7.18
2025-05,ART-0061,8,19.34,154.72,4.47
2025-05,ART-0062,9,20.59,185.31,5.7
2025-05,ART-0063,11,15.54,170.94,5.5
2025-05,ART-0064,12,12.56,150.72,4.83
2025-05,ART-0065,8,32.29,258.32,8.4
2025-05,ART-0066,5,38.04,190.2,5.9
2025-05,ART-0067,17,13.69,232.73,6.85
2025-05,ART-0068,18,73.64,1325.52,43.02
2025-05,ART-0069,14,15.16,212.24,5.53
2025-05,ART-0071,12,7.4,88.8,2.75
2025-05,ART-0072,10,23.78,237.8,6.37
2025-05,ART-0073,9,19.65,176.85,4.44
2025-05,ART-0075,6,41.24,247.44,7.36
2025-05,ART-0076,8,13.07,104.56,3.0
2025-05,ART-0077,4,14.6,58.4,1.87
2025-05,ART-0078,13,19.84,257.92,8.13
2025-05,ART-0079,4,13.84,55.36,1.64
2025-05,ART-0080,12,37.3,447.6,13.32
2025-05,ART-0081,4,14.5,58.0,1.44
2025-05,ART-0082,9,50.08,450.72,15.5
2025-05,ART-0083,31,17.93,555.83,17.87
2025-05,ART-0085,20,50.43,1008.6,29.28
2025-05,ART-0086,15,25.21,378.15,11.22
2025-05,ART-0087,5,27.74,138.7,4.54
2025-05,ART-0088,19,21.31,404.89,13.39
2025-05,ART-0089,6,39.02,234.12,6.68
2025-05,ART-0090,13,23.2,301.6,8.38
2025-05,ART-0091,22,20.47,450.34,12.43
2025-05,ART-0092,31,30.6,948.6,27.53
2025-05,ART-0093,9,13.94,125.46,3.3
2025-05,ART-0094,10,11.23,112.3,4.32
2025-05,ART-0095,15,13.75,206.25,4.88
2025-05,ART-0096,12,14.39,172.68,5.19
2025-05,ART-0097,22,30.72,675.84,24.73
2025-05,ART-0098,4,24.23,96.92,2.62
2025-05,ART-0099,5,24.22,121.1,4.42
2025-05,ART-0101,18,22.07,397.26,12.44
2025-05,ART-0102,14,22.78,318.92,10.81
2025-05,ART-0103,14,13.88,194.32,5.47
2025-05,ART-0105,7,7.27,50.89,1.89
2025-05,ART-0106,26,35.08,912.08,25.1
2025-05,ART-0107,16,32.85,525.6,17.11
2025-05,ART-0108,5,19.43,97.15,3.47
2025-05,ART-0109,7,20.09,140.63,5.73
2025-05,ART-0110,29,11.43,331.47,10.27
2025-05,ART-0111,15,27.24,408.6,10.53
2025-05,ART-0112,4,18.07,72.28,2.19
2025-05,ART-0114,6,25.49,152.94,4.11
2025-05,ART-0115,6,19.12,114.72,3.9
2025-05,ART-0117,23,38.02,874.46,35.66
2025-05,ART-0118,6,15.39,92.34,2.87
2025-05,ART-0121,12,11.72,140.64,4.58
2025-05,ART-0122,12,23.12,277.44,10.22
2025-05,ART-0123,8,17.54,140.32,4.96
2025-05,ART-0124,18,11.34,204.12,5.87
2025-05,ART-0126,10,17.55,175.5,5.71
2025-05,ART-0128,8,9.9,79.2,2.97
2025-05,ART-0129,10,36.75,367.5,10.93
2025-05,ART-0130,10,50.83,508.3,17.7
2025-05,ART-0131,5,34.58,172.9,4.92
2025-05,ART-0132,7,30.84,215.88,7.79
2025-05,ART-0133,6,13.29,79.74,2.41
2025-05,ART-0134,5,17.17,85.85,2.54
2025-05,ART-0135,11,13.0,143.0,3.71
2025-05,ART-0136,15,24.42,366.3,11.93
2025-05,ART-0137,5,21.16,105.8,3.08
2025-05,ART-0138,11,15.82,174.02,4.53
2025-05,ART-0139,21,16.25,341.25,9.81
2025-05,ART-0140,3,19.07,57.21,1.81
2025-05,ART-0142,8,23.2,185.6,5.15
2025-05,ART-0143,11,18.85,207.35,6.14
2025-05,ART-0145,19,23.94,454.86,13.79
2025-05,ART-0146,5,11.73,58.65,1.34
2025-05,ART-0147,6,25.41,152.46,4.25
2025-05,ART-0148,46,27.88,1282.48,44.75
2025-05,ART-0149,7,16.75,117.25,3.8
2025-06,ART-0000,10,23.53,235.3,6.66
2025-06,ART-0001,18,33.52,603.36,20.5
2025-06,ART-0002,10,28.04,280.4,7.05
2025-06,ART-0003,5,18.22,91.1,2.74
2025-06,ART-0004,5,21.48,107.4,3.15
2025-06,ART-0005,6,22.74,136.44,3.81
2025-06,ART-0006,10,27.25,272.5,9.58
2025-06,ART-0007,7,22.02,154.14,4.24
2025-06,ART-0008,7,10.47,73.29,2.47
2025-06,ART-0009,6,28.7,172.2,5.87
2025-06,ART-0010,21,36.78,772.38,25.16
2025-06,ART-0011,13,26.34,342.42,12.26
2025-06,ART-0012,13,15.85,206.05,5.85
2025-06,ART-0014,11,26.14,287.54,9.03
2025-06,ART-0015,30,28.38,851.4,26.31
2025-06,ART-0017,12,24.31,291.72,9.36
2025-06,ART-0018,11,8.44,92.84,2.38
2025-06,ART-0019,20,15.33,306.6,8.98
2025-06,ART-0020,18,29.22,525.96,17.02
2025-06,ART-0021,7,36.74,257.18,8.47
2025-06,ART-0022,49,13.31,652.19,24.82
2025-06,ART-0024,8,31.16,249.28,6.89
2025-06,ART-0025,6,25.63,153.78,5.27
2025-06,ART-0027,16,13.06,208.96,5.64
2025-06,ART-0029,12,42.21,506.52,14.89
2025-06,ART-0031,21,16.83,353.43,13.06
2025-06,ART-0033,10,20.69,206.9,6.02
2025-06,ART-0034,3,10.04,30.12,1.01
2025-06,ART-0035,9,19.77,177.93,5.96
2025-06,ART-0036,10,28.34,283.4,9.32
2025-06,ART-0037,18,23.48,422.64,11.99
2025-06,ART-0038,14,42.14,589.96,15.73
2025-06,ART-0039,9,37.02,333.18,9.98
2025-06,ART-0040,9,13.66,122.94,3.49
2025-06,ART-0041,29,16.64,482.56,17.17
2025-06,ART-0042,3,31.22,93.66,3.0
2025-06,ART-0043,5,16.81,84.05,2.56
2025-06,ART-0044,37,11.78,435.86,12.67
2025-06,ART-0045,9,14.49,130.41,4.32
2025-06,ART-0046,10,23.87,238.7,7.81
2025-06,ART-0047,5,24.25,121.25,4.08
2025-06,ART-0048,18,14.7,264.6,6.76
2025-06,ART-0049,5,41.94,209.7,7.68
2025-06,ART-0050,12,33.21,398.52,13.18
2025-06,ART-0051,10,7.11,71.1,2.43
2025-06,ART-0052,4,21.0,84.0,2.96
2025-06,ART-0055,11,15.5,170.5,5.17
2025-06,ART-0056,19,29.16,554.04,19.9
2025-06,ART-0057,38,24.16,918.08,23.61
2025-06,ART-0058,16,39.57,633.12,22.23
2025-06,ART-0059,15,10.3,154.5,5.51
2025-06,ART-0060,37,10.26,379.62,13.67
2025-06,ART-0061,5,18.99,94.95,2.83
2025-06,ART-0062,7,20.41,142.87,4.61
2025-06,ART-0063,10,15.59,155.9,4.91
2025-06,ART-0064,12,12.54,150.48,5.43
2025-06,ART-0065,16,33.22,531.52,21.19
2025-06,ART-0066,6,37.29,223.74,7.85
2025-06,ART-0070,5,43.55,217.75,5.77
2025-06,ART-0071,15,7.45,111.75,3.22
2025-06,ART-0072,11,23.26,255.86,7.97
2025-06,ART-0073,10,19.34,193.4,4.9
2025-06,ART-0074,6,22.05,132.3,3.83
2025-06,ART-0075,6,40.67,244.02,6.87
2025-06,ART-0076,9,13.24,119.16,3.59
2025-06,ART-0077,6,14.54,87.24,3.11
2025-06,ART-0078,18,19.72,354.96,11.02
2025-06,ART-0079,5,13.72,68.6,2.05
2025-06,ART-0080,15,37.35,560.25,14.37
2025-06,ART-0083,30,18.17,545.1,14.48
2025-06,ART-0084,13,15.29,198.77,5.93
2025-06,ART-0085,22,50.92,1120.24,39.11
2025-06,ART-0086,15,24.96,374.4,13.06
2025-06,ART-0088,20,21.61,432.2,11.76
2025-06,ART-0089,11,39.39,433.29,12.99
2025-06,ART-0090,11,22.62,248.82,7.1
2025-06,ART-0091,18,20.4,367.2,11.71
2025-06,ART-0092,16,30.88,494.08,13.44
2025-06,ART-0093,8,13.84,110.72,3.39
2025-06,ART-0094,6,11.28,67.68,2.59
2025-06,ART-0095,14,13.79,193.06,6.78
2025-06,ART-0096,15,14.35,215.25,7.21
2025-06,ART-0097,27,30.81,831.87,27.64
2025-06,ART-0098,5,24.36,121.8,3.01
2025-06,ART-0099,3,24.41,73.23,2.54
2025-06,ART-0100,10,9.65,96.5,2.71
2025-06,ART-0101,23,22.49,517.27,12.3
2025-06,ART-0102,13,22.4,291.2,8.62
2025-06,ART-0105,7,7.17,50.19,1.66
2025-06,ART-0106,38,35.72,1357.36,47.6
2025-06,ART-0107,20,33.19,663.8,20.42
2025-06,ART-0109,4,20.15,80.6,2.3
2025-06,ART-0110,28,11.76,329.28,9.04
2025-06,ART-0111,14,27.97,391.58,12.17
2025-06,ART-0112,6,18.0,108.0,2.76
2025-06,ART-0113,19,16.83,319.77,11.72
2025-06,ART-0114,9,25.56,230.04,6.02
2025-06,ART-0115,6,18.91,113.46,4.27
2025-06,ART-0116,13,12.86,167.18,5.09
2025-06,ART-0117,31,37.59,1165.29,38.6
2025-06,ART-0118,9,15.38,138.42,5.14
